KEY,state,year,month,period,indicator,data_value,state_name,Date,unemployment_rate
South DakotaSeptember2017,SD,2017,September,12 month-ending,Cocaine (T40.5),0,South Dakota,9/1/2017,3.3
UtahApril2017,UT,2017,April,12 month-ending,Cocaine (T40.5),47,Utah,4/1/2017,3.3
UtahAugust2017,UT,2017,August,12 month-ending,Cocaine (T40.5),47,Utah,8/1/2017,3.3
UtahDecember2016,UT,2016,December,12 month-ending,Cocaine (T40.5),50,Utah,12/1/2016,3.3
UtahJanuary2017,UT,2017,January,12 month-ending,Cocaine (T40.5),50,Utah,1/1/2017,3.3
UtahJuly2017,UT,2017,July,12 month-ending,Cocaine (T40.5),43,Utah,7/1/2017,3.3
UtahJune2017,UT,2017,June,12 month-ending,Cocaine (T40.5),42,Utah,6/1/2017,3.3
UtahMarch2017,UT,2017,March,12 month-ending,Cocaine (T40.5),43,Utah,3/1/2017,3.3
UtahMay2017,UT,2017,May,12 month-ending,Cocaine (T40.5),41,Utah,5/1/2017,3.3
UtahNovember2016,UT,2016,November,12 month-ending,Cocaine (T40.5),53,Utah,11/1/2016,3.3
UtahOctober2016,UT,2016,October,12 month-ending,Cocaine (T40.5),58,Utah,10/1/2016,3.3
UtahSeptember2016,UT,2016,September,12 month-ending,Cocaine (T40.5),55,Utah,9/1/2016,3.3
VermontApril2016,VT,2016,April,12 month-ending,Cocaine (T40.5),15,Vermont,4/1/2016,3.3
VermontJanuary2016,VT,2016,January,12 month-ending,Cocaine (T40.5),12,Vermont,1/1/2016,3.3
VermontMarch2016,VT,2016,March,12 month-ending,Cocaine (T40.5),12,Vermont,3/1/2016,3.3
VermontMay2016,VT,2016,May,12 month-ending,Cocaine (T40.5),15,Vermont,5/1/2016,3.3
VirginiaJanuary2018,VA,2018,January,12 month-ending,Cocaine (T40.5),344,Virginia,1/1/2018,3.3
WisconsinApril2017,WI,2017,April,12 month-ending,Cocaine (T40.5),187,Wisconsin,4/1/2017,3.3
WisconsinJune2017,WI,2017,June,12 month-ending,Cocaine (T40.5),206,Wisconsin,6/1/2017,3.3
WisconsinMay2017,WI,2017,May,12 month-ending,Cocaine (T40.5),195,Wisconsin,5/1/2017,3.3
HawaiiAugust2015,HI,2015,August,12 month-ending,Cocaine (T40.5),0,Hawaii,8/1/2015,3.4
HawaiiSeptember2015,HI,2015,September,12 month-ending,Cocaine (T40.5),0,Hawaii,9/1/2015,3.4
IowaJanuary2017,IA,2017,January,12 month-ending,Cocaine (T40.5),18,Iowa,1/1/2017,3.4
MaineJuly2017,ME,2017,July,12 month-ending,Cocaine (T40.5),69,Maine,7/1/2017,3.4
MaineJune2017,ME,2017,June,12 month-ending,Cocaine (T40.5),67,Maine,6/1/2017,3.4
MassachusettsJune2018,MA,2018,June,12 month-ending,Cocaine (T40.5),761,Massachusetts,6/1/2018,3.4
MassachusettsMay2018,MA,2018,May,12 month-ending,Cocaine (T40.5),731,Massachusetts,5/1/2018,3.4
New HampshireJune2015,NH,2015,June,12 month-ending,Cocaine (T40.5),49,New Hampshire,6/1/2015,3.4
OklahomaJune2018,OK,2018,June,12 month-ending,Cocaine (T40.5),41,Oklahoma,6/1/2018,3.4
South CarolinaDecember2018,SC,2018,December,12 month-ending,Cocaine (T40.5),254,South Carolina,12/1/2018,3.4
South CarolinaJanuary2019,SC,2019,January,12 month-ending,Cocaine (T40.5),248,South Carolina,1/1/2019,3.4
South CarolinaJune2018,SC,2018,June,12 month-ending,Cocaine (T40.5),231,South Carolina,6/1/2018,3.4
South CarolinaMay2018,SC,2018,May,12 month-ending,Cocaine (T40.5),237,South Carolina,5/1/2018,3.4
TennesseeDecember2018,TN,2018,December,12 month-ending,Cocaine (T40.5),264,Tennessee,12/1/2018,3.4
TennesseeJanuary2019,TN,2019,January,12 month-ending,Cocaine (T40.5),266,Tennessee,1/1/2019,3.4
TennesseeNovember2018,TN,2018,November,12 month-ending,Cocaine (T40.5),268,Tennessee,11/1/2018,3.4
TennesseeOctober2018,TN,2018,October,12 month-ending,Cocaine (T40.5),258,Tennessee,10/1/2018,3.4
UtahAugust2016,UT,2016,August,12 month-ending,Cocaine (T40.5),53,Utah,8/1/2016,3.4
UtahJuly2016,UT,2016,July,12 month-ending,Cocaine (T40.5),55,Utah,7/1/2016,3.4
VermontDecember2015,VT,2015,December,12 month-ending,Cocaine (T40.5),12,Vermont,12/1/2015,3.4
VermontNovember2015,VT,2015,November,12 month-ending,Cocaine (T40.5),13,Vermont,11/1/2015,3.4
VermontOctober2015,VT,2015,October,12 month-ending,Cocaine (T40.5),11,Vermont,10/1/2015,3.4
VirginiaDecember2017,VA,2017,December,12 month-ending,Cocaine (T40.5),343,Virginia,12/1/2017,3.4
VirginiaNovember2017,VA,2017,November,12 month-ending,Cocaine (T40.5),324,Virginia,11/1/2017,3.4
WisconsinMarch2017,WI,2017,March,12 month-ending,Cocaine (T40.5),171,Wisconsin,3/1/2017,3.4
DelawareDecember2018,DE,2018,December,12 month-ending,Cocaine (T40.5),143,Delaware,12/1/2018,3.5
DelawareJanuary2019,DE,2019,January,12 month-ending,Cocaine (T40.5),150,Delaware,1/1/2019,3.5
DelawareNovember2018,DE,2018,November,12 month-ending,Cocaine (T40.5),145,Delaware,11/1/2018,3.5
HawaiiJuly2015,HI,2015,July,12 month-ending,Cocaine (T40.5),0,Hawaii,7/1/2015,3.5
IowaDecember2016,IA,2016,December,12 month-ending,Cocaine (T40.5),16,Iowa,12/1/2016,3.5
IowaNovember2016,IA,2016,November,12 month-ending,Cocaine (T40.5),15,Iowa,11/1/2016,3.5
MaineApril2017,ME,2017,April,12 month-ending,Cocaine (T40.5),67,Maine,4/1/2017,3.5
MaineMarch2017,ME,2017,March,12 month-ending,Cocaine (T40.5),67,Maine,3/1/2017,3.5
MaineMay2017,ME,2017,May,12 month-ending,Cocaine (T40.5),64,Maine,5/1/2017,3.5
MassachusettsApril2018,MA,2018,April,12 month-ending,Cocaine (T40.5),707,Massachusetts,4/1/2018,3.5
MassachusettsMarch2018,MA,2018,March,12 month-ending,Cocaine (T40.5),700,Massachusetts,3/1/2018,3.5
New HampshireMay2015,NH,2015,May,12 month-ending,Cocaine (T40.5),48,New Hampshire,5/1/2015,3.5
OklahomaMay2018,OK,2018,May,12 month-ending,Cocaine (T40.5),43,Oklahoma,5/1/2018,3.5
South CarolinaApril2018,SC,2018,April,12 month-ending,Cocaine (T40.5),253,South Carolina,4/1/2018,3.5
TennesseeAugust2017,TN,2017,August,12 month-ending,Cocaine (T40.5),307,Tennessee,8/1/2017,3.5
TennesseeAugust2018,TN,2018,August,12 month-ending,Cocaine (T40.5),270,Tennessee,8/1/2018,3.5
TennesseeDecember2017,TN,2017,December,12 month-ending,Cocaine (T40.5),309,Tennessee,12/1/2017,3.5
TennesseeJuly2017,TN,2017,July,12 month-ending,Cocaine (T40.5),311,Tennessee,7/1/2017,3.5
TennesseeJuly2018,TN,2018,July,12 month-ending,Cocaine (T40.5),273,Tennessee,7/1/2018,3.5
TennesseeNovember2017,TN,2017,November,12 month-ending,Cocaine (T40.5),301,Tennessee,11/1/2017,3.5
TennesseeOctober2017,TN,2017,October,12 month-ending,Cocaine (T40.5),311,Tennessee,10/1/2017,3.5
TennesseeSeptember2017,TN,2017,September,12 month-ending,Cocaine (T40.5),319,Tennessee,9/1/2017,3.5
TennesseeSeptember2018,TN,2018,September,12 month-ending,Cocaine (T40.5),262,Tennessee,9/1/2018,3.5
UtahJune2016,UT,2016,June,12 month-ending,Cocaine (T40.5),50,Utah,6/1/2016,3.5
UtahMay2016,UT,2016,May,12 month-ending,Cocaine (T40.5),51,Utah,5/1/2016,3.5
VermontAugust2015,VT,2015,August,12 month-ending,Cocaine (T40.5),13,Vermont,8/1/2015,3.5
VermontJuly2015,VT,2015,July,12 month-ending,Cocaine (T40.5),12,Vermont,7/1/2015,3.5
VermontSeptember2015,VT,2015,September,12 month-ending,Cocaine (T40.5),14,Vermont,9/1/2015,3.5
VirginiaOctober2017,VA,2017,October,12 month-ending,Cocaine (T40.5),320,Virginia,10/1/2017,3.5
WyomingJanuary2019,WY,2019,January,12 month-ending,Cocaine (T40.5),0,Wyoming,1/1/2019,3.5
DelawareOctober2018,DE,2018,October,12 month-ending,Cocaine (T40.5),147,Delaware,10/1/2018,3.6
DelawareSeptember2018,DE,2018,September,12 month-ending,Cocaine (T40.5),149,Delaware,9/1/2018,3.6
HawaiiJune2015,HI,2015,June,12 month-ending,Cocaine (T40.5),0,Hawaii,6/1/2015,3.6
IowaApril2016,IA,2016,April,12 month-ending,Cocaine (T40.5),0,Iowa,4/1/2016,3.6
IowaMarch2016,IA,2016,March,12 month-ending,Cocaine (T40.5),0,Iowa,3/1/2016,3.6
IowaOctober2016,IA,2016,October,12 month-ending,Cocaine (T40.5),16,Iowa,10/1/2016,3.6
IowaSeptember2016,IA,2016,September,12 month-ending,Cocaine (T40.5),16,Iowa,9/1/2016,3.6
MaineDecember2016,ME,2016,December,12 month-ending,Cocaine (T40.5),59,Maine,12/1/2016,3.6
MaineJanuary2017,ME,2017,January,12 month-ending,Cocaine (T40.5),61,Maine,1/1/2017,3.6
MaineNovember2016,ME,2016,November,12 month-ending,Cocaine (T40.5),57,Maine,11/1/2016,3.6
MassachusettsDecember2017,MA,2017,December,12 month-ending,Cocaine (T40.5),701,Massachusetts,12/1/2017,3.6
MassachusettsJanuary2018,MA,2018,January,12 month-ending,Cocaine (T40.5),719,Massachusetts,1/1/2018,3.6
MassachusettsNovember2017,MA,2017,November,12 month-ending,Cocaine (T40.5),667,Massachusetts,11/1/2017,3.6
New HampshireApril2015,NH,2015,April,12 month-ending,Cocaine (T40.5),48,New Hampshire,4/1/2015,3.6
OklahomaApril2018,OK,2018,April,12 month-ending,Cocaine (T40.5),47,Oklahoma,4/1/2018,3.6
South CarolinaMarch2018,SC,2018,March,12 month-ending,Cocaine (T40.5),244,South Carolina,3/1/2018,3.6
TennesseeApril2018,TN,2018,April,12 month-ending,Cocaine (T40.5),297,Tennessee,4/1/2018,3.6
TennesseeJanuary2018,TN,2018,January,12 month-ending,Cocaine (T40.5),302,Tennessee,1/1/2018,3.6
TennesseeJune2017,TN,2017,June,12 month-ending,Cocaine (T40.5),308,Tennessee,6/1/2017,3.6
TennesseeJune2018,TN,2018,June,12 month-ending,Cocaine (T40.5),285,Tennessee,6/1/2018,3.6
TennesseeMarch2018,TN,2018,March,12 month-ending,Cocaine (T40.5),296,Tennessee,3/1/2018,3.6
TennesseeMay2018,TN,2018,May,12 month-ending,Cocaine (T40.5),293,Tennessee,5/1/2018,3.6
UtahApril2015,UT,2015,April,12 month-ending,Cocaine (T40.5),40,Utah,4/1/2015,3.6
UtahApril2016,UT,2016,April,12 month-ending,Cocaine (T40.5),48,Utah,4/1/2016,3.6
UtahAugust2015,UT,2015,August,12 month-ending,Cocaine (T40.5),37,Utah,8/1/2015,3.6
UtahDecember2015,UT,2015,December,12 month-ending,Cocaine (T40.5),46,Utah,12/1/2015,3.6
UtahJanuary2015,UT,2015,January,12 month-ending,Cocaine (T40.5),38,Utah,1/1/2015,3.6
UtahJanuary2016,UT,2016,January,12 month-ending,Cocaine (T40.5),46,Utah,1/1/2016,3.6
UtahJuly2015,UT,2015,July,12 month-ending,Cocaine (T40.5),38,Utah,7/1/2015,3.6
UtahJune2015,UT,2015,June,12 month-ending,Cocaine (T40.5),40,Utah,6/1/2015,3.6
UtahMarch2015,UT,2015,March,12 month-ending,Cocaine (T40.5),41,Utah,3/1/2015,3.6
UtahMarch2016,UT,2016,March,12 month-ending,Cocaine (T40.5),47,Utah,3/1/2016,3.6
UtahMay2015,UT,2015,May,12 month-ending,Cocaine (T40.5),37,Utah,5/1/2015,3.6
UtahNovember2015,UT,2015,November,12 month-ending,Cocaine (T40.5),42,Utah,11/1/2015,3.6
UtahOctober2015,UT,2015,October,12 month-ending,Cocaine (T40.5),38,Utah,10/1/2015,3.6
UtahSeptember2015,UT,2015,September,12 month-ending,Cocaine (T40.5),36,Utah,9/1/2015,3.6
VermontApril2015,VT,2015,April,12 month-ending,Cocaine (T40.5),0,Vermont,4/1/2015,3.6
VermontJune2015,VT,2015,June,12 month-ending,Cocaine (T40.5),12,Vermont,6/1/2015,3.6
VermontMay2015,VT,2015,May,12 month-ending,Cocaine (T40.5),11,Vermont,5/1/2015,3.6
VirginiaAugust2017,VA,2017,August,12 month-ending,Cocaine (T40.5),307,Virginia,8/1/2017,3.6
VirginiaSeptember2017,VA,2017,September,12 month-ending,Cocaine (T40.5),314,Virginia,9/1/2017,3.6
WisconsinJanuary2017,WI,2017,January,12 month-ending,Cocaine (T40.5),153,Wisconsin,1/1/2017,3.6
WyomingDecember2018,WY,2018,December,12 month-ending,Cocaine (T40.5),0,Wyoming,12/1/2018,3.6
DelawareAugust2018,DE,2018,August,12 month-ending,Cocaine (T40.5),146,Delaware,8/1/2018,3.7
DelawareJuly2018,DE,2018,July,12 month-ending,Cocaine (T40.5),134,Delaware,7/1/2018,3.7
HawaiiMay2015,HI,2015,May,12 month-ending,Cocaine (T40.5),0,Hawaii,5/1/2015,3.7
IowaAugust2015,IA,2015,August,12 month-ending,Cocaine (T40.5),15,Iowa,8/1/2015,3.7
IowaAugust2016,IA,2016,August,12 month-ending,Cocaine (T40.5),15,Iowa,8/1/2016,3.7
IowaDecember2015,IA,2015,December,12 month-ending,Cocaine (T40.5),16,Iowa,12/1/2015,3.7
IowaJanuary2016,IA,2016,January,12 month-ending,Cocaine (T40.5),17,Iowa,1/1/2016,3.7
IowaJuly2015,IA,2015,July,12 month-ending,Cocaine (T40.5),18,Iowa,7/1/2015,3.7
IowaJuly2016,IA,2016,July,12 month-ending,Cocaine (T40.5),13,Iowa,7/1/2016,3.7
IowaJune2015,IA,2015,June,12 month-ending,Cocaine (T40.5),19,Iowa,6/1/2015,3.7
IowaJune2016,IA,2016,June,12 month-ending,Cocaine (T40.5),11,Iowa,6/1/2016,3.7
IowaMay2016,IA,2016,May,12 month-ending,Cocaine (T40.5),11,Iowa,5/1/2016,3.7
IowaNovember2015,IA,2015,November,12 month-ending,Cocaine (T40.5),15,Iowa,11/1/2015,3.7
IowaOctober2015,IA,2015,October,12 month-ending,Cocaine (T40.5),14,Iowa,10/1/2015,3.7
IowaSeptember2015,IA,2015,September,12 month-ending,Cocaine (T40.5),14,Iowa,9/1/2015,3.7
MaineAugust2016,ME,2016,August,12 month-ending,Cocaine (T40.5),54,Maine,8/1/2016,3.7
MaineOctober2016,ME,2016,October,12 month-ending,Cocaine (T40.5),53,Maine,10/1/2016,3.7
MaineSeptember2016,ME,2016,September,12 month-ending,Cocaine (T40.5),53,Maine,9/1/2016,3.7
MassachusettsAugust2016,MA,2016,August,12 month-ending,Cocaine (T40.5),534,Massachusetts,8/1/2016,3.7
MassachusettsAugust2017,MA,2017,August,12 month-ending,Cocaine (T40.5),615,Massachusetts,8/1/2017,3.7
MassachusettsJuly2016,MA,2016,July,12 month-ending,Cocaine (T40.5),520,Massachusetts,7/1/2016,3.7
MassachusettsNovember2016,MA,2016,November,12 month-ending,Cocaine (T40.5),552,Massachusetts,11/1/2016,3.7
MassachusettsOctober2016,MA,2016,October,12 month-ending,Cocaine (T40.5),544,Massachusetts,10/1/2016,3.7
MassachusettsOctober2017,MA,2017,October,12 month-ending,Cocaine (T40.5),637,Massachusetts,10/1/2017,3.7
MassachusettsSeptember2016,MA,2016,September,12 month-ending,Cocaine (T40.5),543,Massachusetts,9/1/2016,3.7
MassachusettsSeptember2017,MA,2017,September,12 month-ending,Cocaine (T40.5),615,Massachusetts,9/1/2017,3.7
New HampshireMarch2015,NH,2015,March,12 month-ending,Cocaine (T40.5),40,New Hampshire,3/1/2015,3.7
New JerseyJanuary2019,NJ,2019,January,12 month-ending,Cocaine (T40.5),838,New Jersey,1/1/2019,3.7
OklahomaMarch2018,OK,2018,March,12 month-ending,Cocaine (T40.5),47,Oklahoma,3/1/2018,3.7
Rhode IslandDecember2018,RI,2018,December,12 month-ending,Cocaine (T40.5),137,Rhode Island,12/1/2018,3.7
Rhode IslandJanuary2019,RI,2019,January,12 month-ending,Cocaine (T40.5),144,Rhode Island,1/1/2019,3.7
VermontMarch2015,VT,2015,March,12 month-ending,Cocaine (T40.5),0,Vermont,3/1/2015,3.7
VirginiaJuly2017,VA,2017,July,12 month-ending,Cocaine (T40.5),301,Virginia,7/1/2017,3.7
VirginiaJune2017,VA,2017,June,12 month-ending,Cocaine (T40.5),294,Virginia,6/1/2017,3.7
WisconsinDecember2016,WI,2016,December,12 month-ending,Cocaine (T40.5),149,Wisconsin,12/1/2016,3.7
WyomingNovember2018,WY,2018,November,12 month-ending,Cocaine (T40.5),0,Wyoming,11/1/2018,3.7
ConnecticutJanuary2019,CT,2019,January,12 month-ending,Cocaine (T40.5),314,Connecticut,1/1/2019,3.8
DelawareJune2018,DE,2018,June,12 month-ending,Cocaine (T40.5),131,Delaware,6/1/2018,3.8
GeorgiaAugust2018,GA,2018,August,12 month-ending,Cocaine (T40.5),265,Georgia,8/1/2018,3.8
GeorgiaDecember2018,GA,2018,December,12 month-ending,Cocaine (T40.5),270,Georgia,12/1/2018,3.8
GeorgiaJanuary2019,GA,2019,January,12 month-ending,Cocaine (T40.5),286,Georgia,1/1/2019,3.8
GeorgiaNovember2018,GA,2018,November,12 month-ending,Cocaine (T40.5),273,Georgia,11/1/2018,3.8
GeorgiaOctober2018,GA,2018,October,12 month-ending,Cocaine (T40.5),271,Georgia,10/1/2018,3.8
GeorgiaSeptember2018,GA,2018,September,12 month-ending,Cocaine (T40.5),271,Georgia,9/1/2018,3.8
HawaiiApril2015,HI,2015,April,12 month-ending,Cocaine (T40.5),0,Hawaii,4/1/2015,3.8
IowaApril2015,IA,2015,April,12 month-ending,Cocaine (T40.5),17,Iowa,4/1/2015,3.8
IowaMarch2015,IA,2015,March,12 month-ending,Cocaine (T40.5),18,Iowa,3/1/2015,3.8
IowaMay2015,IA,2015,May,12 month-ending,Cocaine (T40.5),18,Iowa,5/1/2015,3.8
MaineApril2016,ME,2016,April,12 month-ending,Cocaine (T40.5),39,Maine,4/1/2016,3.8
MaineJuly2016,ME,2016,July,12 month-ending,Cocaine (T40.5),51,Maine,7/1/2016,3.8
MaineJune2016,ME,2016,June,12 month-ending,Cocaine (T40.5),48,Maine,6/1/2016,3.8
MaineMay2016,ME,2016,May,12 month-ending,Cocaine (T40.5),43,Maine,5/1/2016,3.8
MarylandDecember2018,MD,2018,December,12 month-ending,Cocaine (T40.5),721,Maryland,12/1/2018,3.8
MarylandJanuary2019,MD,2019,January,12 month-ending,Cocaine (T40.5),715,Maryland,1/1/2019,3.8
MarylandNovember2018,MD,2018,November,12 month-ending,Cocaine (T40.5),724,Maryland,11/1/2018,3.8
MarylandOctober2018,MD,2018,October,12 month-ending,Cocaine (T40.5),736,Maryland,10/1/2018,3.8
MarylandSeptember2018,MD,2018,September,12 month-ending,Cocaine (T40.5),731,Maryland,9/1/2018,3.8
MassachusettsApril2017,MA,2017,April,12 month-ending,Cocaine (T40.5),606,Massachusetts,4/1/2017,3.8
MassachusettsDecember2016,MA,2016,December,12 month-ending,Cocaine (T40.5),567,Massachusetts,12/1/2016,3.8
MassachusettsJanuary2017,MA,2017,January,12 month-ending,Cocaine (T40.5),571,Massachusetts,1/1/2017,3.8
MassachusettsJuly2017,MA,2017,July,12 month-ending,Cocaine (T40.5),597,Massachusetts,7/1/2017,3.8
MassachusettsJune2016,MA,2016,June,12 month-ending,Cocaine (T40.5),492,Massachusetts,6/1/2016,3.8
MassachusettsJune2017,MA,2017,June,12 month-ending,Cocaine (T40.5),611,Massachusetts,6/1/2017,3.8
MassachusettsMarch2017,MA,2017,March,12 month-ending,Cocaine (T40.5),612,Massachusetts,3/1/2017,3.8
MassachusettsMay2017,MA,2017,May,12 month-ending,Cocaine (T40.5),607,Massachusetts,5/1/2017,3.8
New HampshireJanuary2015,NH,2015,January,12 month-ending,Cocaine (T40.5),34,New Hampshire,1/1/2015,3.8
New JerseyDecember2018,NJ,2018,December,12 month-ending,Cocaine (T40.5),867,New Jersey,12/1/2018,3.8
New JerseyNovember2018,NJ,2018,November,12 month-ending,Cocaine (T40.5),858,New Jersey,11/1/2018,3.8
New JerseyOctober2018,NJ,2018,October,12 month-ending,Cocaine (T40.5),846,New Jersey,10/1/2018,3.8
New JerseySeptember2018,NJ,2018,September,12 month-ending,Cocaine (T40.5),808,New Jersey,9/1/2018,3.8
Rhode IslandAugust2018,RI,2018,August,12 month-ending,Cocaine (T40.5),135,Rhode Island,8/1/2018,3.8
Rhode IslandNovember2018,RI,2018,November,12 month-ending,Cocaine (T40.5),140,Rhode Island,11/1/2018,3.8
Rhode IslandOctober2018,RI,2018,October,12 month-ending,Cocaine (T40.5),139,Rhode Island,10/1/2018,3.8
Rhode IslandSeptember2018,RI,2018,September,12 month-ending,Cocaine (T40.5),138,Rhode Island,9/1/2018,3.8
TennesseeMay2017,TN,2017,May,12 month-ending,Cocaine (T40.5),304,Tennessee,5/1/2017,3.8
VermontJanuary2015,VT,2015,January,12 month-ending,Cocaine (T40.5),11,Vermont,1/1/2015,3.8
VirginiaApril2017,VA,2017,April,12 month-ending,Cocaine (T40.5),272,Virginia,4/1/2017,3.8
VirginiaMay2017,VA,2017,May,12 month-ending,Cocaine (T40.5),271,Virginia,5/1/2017,3.8
WisconsinNovember2016,WI,2016,November,12 month-ending,Cocaine (T40.5),157,Wisconsin,11/1/2016,3.8
WyomingOctober2018,WY,2018,October,12 month-ending,Cocaine (T40.5),0,Wyoming,10/1/2018,3.8
ConnecticutDecember2018,CT,2018,December,12 month-ending,Cocaine (T40.5),307,Connecticut,12/1/2018,3.9
ConnecticutNovember2018,CT,2018,November,12 month-ending,Cocaine (T40.5),314,Connecticut,11/1/2018,3.9
ConnecticutOctober2018,CT,2018,October,12 month-ending,Cocaine (T40.5),314,Connecticut,10/1/2018,3.9
DelawareApril2018,DE,2018,April,12 month-ending,Cocaine (T40.5),126,Delaware,4/1/2018,3.9
DelawareMay2018,DE,2018,May,12 month-ending,Cocaine (T40.5),130,Delaware,5/1/2018,3.9
GeorgiaJuly2018,GA,2018,July,12 month-ending,Cocaine (T40.5),268,Georgia,7/1/2018,3.9
GeorgiaJune2018,GA,2018,June,12 month-ending,Cocaine (T40.5),279,Georgia,6/1/2018,3.9
HawaiiMarch2015,HI,2015,March,12 month-ending,Cocaine (T40.5),0,Hawaii,3/1/2015,3.9
IowaJanuary2015,IA,2015,January,12 month-ending,Cocaine (T40.5),18,Iowa,1/1/2015,3.9
MaineJanuary2016,ME,2016,January,12 month-ending,Cocaine (T40.5),32,Maine,1/1/2016,3.9
MaineMarch2016,ME,2016,March,12 month-ending,Cocaine (T40.5),34,Maine,3/1/2016,3.9
MarylandAugust2018,MD,2018,August,12 month-ending,Cocaine (T40.5),734,Maryland,8/1/2018,3.9
MarylandJuly2018,MD,2018,July,12 month-ending,Cocaine (T40.5),731,Maryland,7/1/2018,3.9
MassachusettsMay2016,MA,2016,May,12 month-ending,Cocaine (T40.5),469,Massachusetts,5/1/2016,3.9
New JerseyAugust2018,NJ,2018,August,12 month-ending,Cocaine (T40.5),789,New Jersey,8/1/2018,3.9
New YorkAugust2018,NY,2018,August,12 month-ending,Cocaine (T40.5),662,New York,8/1/2018,3.9
New YorkOctober2018,NY,2018,October,12 month-ending,Cocaine (T40.5),676,New York,10/1/2018,3.9
New YorkSeptember2018,NY,2018,September,12 month-ending,Cocaine (T40.5),643,New York,9/1/2018,3.9
North CarolinaAugust2018,NC,2018,August,12 month-ending,Cocaine (T40.5),724,North Carolina,8/1/2018,3.9
North CarolinaJuly2018,NC,2018,July,12 month-ending,Cocaine (T40.5),718,North Carolina,7/1/2018,3.9
North CarolinaJune2018,NC,2018,June,12 month-ending,Cocaine (T40.5),723,North Carolina,6/1/2018,3.9
North CarolinaNovember2018,NC,2018,November,12 month-ending,Cocaine (T40.5),721,North Carolina,11/1/2018,3.9
North CarolinaOctober2018,NC,2018,October,12 month-ending,Cocaine (T40.5),717,North Carolina,10/1/2018,3.9
North CarolinaSeptember2018,NC,2018,September,12 month-ending,Cocaine (T40.5),725,North Carolina,9/1/2018,3.9
OklahomaDecember2017,OK,2017,December,12 month-ending,Cocaine (T40.5),44,Oklahoma,12/1/2017,3.9
OklahomaJanuary2018,OK,2018,January,12 month-ending,Cocaine (T40.5),47,Oklahoma,1/1/2018,3.9
OregonJuly2018,OR,2018,July,12 month-ending,Cocaine (T40.5),50,Oregon,7/1/2018,3.9
OregonJune2018,OR,2018,June,12 month-ending,Cocaine (T40.5),51,Oregon,6/1/2018,3.9
Rhode IslandJuly2018,RI,2018,July,12 month-ending,Cocaine (T40.5),127,Rhode Island,7/1/2018,3.9
Rhode IslandJune2018,RI,2018,June,12 month-ending,Cocaine (T40.5),124,Rhode Island,6/1/2018,3.9
South CarolinaJanuary2018,SC,2018,January,12 month-ending,Cocaine (T40.5),235,South Carolina,1/1/2018,3.9
TennesseeApril2017,TN,2017,April,12 month-ending,Cocaine (T40.5),297,Tennessee,4/1/2017,3.9
VirginiaMarch2017,VA,2017,March,12 month-ending,Cocaine (T40.5),264,Virginia,3/1/2017,3.9
WisconsinAugust2016,WI,2016,August,12 month-ending,Cocaine (T40.5),147,Wisconsin,8/1/2016,3.9
WisconsinOctober2016,WI,2016,October,12 month-ending,Cocaine (T40.5),160,Wisconsin,10/1/2016,3.9
WisconsinSeptember2016,WI,2016,September,12 month-ending,Cocaine (T40.5),155,Wisconsin,9/1/2016,3.9
WyomingApril2018,WY,2018,April,12 month-ending,Cocaine (T40.5),0,Wyoming,4/1/2018,3.9
WyomingAugust2018,WY,2018,August,12 month-ending,Cocaine (T40.5),0,Wyoming,8/1/2018,3.9
WyomingJanuary2015,WY,2015,January,12 month-ending,Cocaine (T40.5),0,Wyoming,1/1/2015,3.9
WyomingJuly2018,WY,2018,July,12 month-ending,Cocaine (T40.5),0,Wyoming,7/1/2018,3.9
WyomingJune2018,WY,2018,June,12 month-ending,Cocaine (T40.5),0,Wyoming,6/1/2018,3.9
WyomingMarch2018,WY,2018,March,12 month-ending,Cocaine (T40.5),0,Wyoming,3/1/2018,3.9
WyomingMay2018,WY,2018,May,12 month-ending,Cocaine (T40.5),0,Wyoming,5/1/2018,3.9
WyomingSeptember2018,WY,2018,September,12 month-ending,Cocaine (T40.5),0,Wyoming,9/1/2018,3.9
ConnecticutAugust2018,CT,2018,August,12 month-ending,Cocaine (T40.5),301,Connecticut,8/1/2018,4
ConnecticutSeptember2018,CT,2018,September,12 month-ending,Cocaine (T40.5),310,Connecticut,9/1/2018,4
DelawareMarch2018,DE,2018,March,12 month-ending,Cocaine (T40.5),123,Delaware,3/1/2018,4
GeorgiaMay2018,GA,2018,May,12 month-ending,Cocaine (T40.5),276,Georgia,5/1/2018,4
HawaiiJanuary2015,HI,2015,January,12 month-ending,Cocaine (T40.5),0,Hawaii,1/1/2015,4
MaineDecember2015,ME,2015,December,12 month-ending,Cocaine (T40.5),32,Maine,12/1/2015,4
MaineNovember2015,ME,2015,November,12 month-ending,Cocaine (T40.5),33,Maine,11/1/2015,4
MaineOctober2015,ME,2015,October,12 month-ending,Cocaine (T40.5),28,Maine,10/1/2015,4
MarylandJune2018,MD,2018,June,12 month-ending,Cocaine (T40.5),705,Maryland,6/1/2018,4
MarylandMay2018,MD,2018,May,12 month-ending,Cocaine (T40.5),683,Maryland,5/1/2018,4
MassachusettsApril2016,MA,2016,April,12 month-ending,Cocaine (T40.5),446,Massachusetts,4/1/2016,4
New JerseyJuly2018,NJ,2018,July,12 month-ending,Cocaine (T40.5),756,New Jersey,7/1/2018,4
New YorkDecember2018,NY,2018,December,12 month-ending,Cocaine (T40.5),667,New York,12/1/2018,4
