KEY,state,year,month,period,indicator,data_value,state_name,Date,unemployment_rate
VermontFebruary2016,VT,2016,February,12 month-ending,Methadone (T40.3),0,Vermont,2/1/2016,3.3
IowaFebruary2017,IA,2017,February,12 month-ending,Methadone (T40.3),16,Iowa,2/1/2017,3.3
UtahFebruary2017,UT,2017,February,12 month-ending,Methadone (T40.3),46,Utah,2/1/2017,3.3
South DakotaJanuary2015,SD,2015,January,12 month-ending,Methadone (T40.3),0,South Dakota,1/1/2015,3.3
VermontJanuary2016,VT,2016,January,12 month-ending,Methadone (T40.3),0,Vermont,1/1/2016,3.3
UtahJanuary2017,UT,2017,January,12 month-ending,Methadone (T40.3),40,Utah,1/1/2017,3.3
VirginiaJanuary2018,VA,2018,January,12 month-ending,Methadone (T40.3),86,Virginia,1/1/2018,3.3
OklahomaJanuary2019,OK,2019,January,12 month-ending,Methadone (T40.3),22,Oklahoma,1/1/2019,3.3
New HampshireJuly2015,NH,2015,July,12 month-ending,Methadone (T40.3),23,New Hampshire,7/1/2015,3.3
UtahJuly2017,UT,2017,July,12 month-ending,Methadone (T40.3),45,Utah,7/1/2017,3.3
MassachusettsJuly2018,MA,2018,July,12 month-ending,Methadone (T40.3),92,Massachusetts,7/1/2018,3.3
MaineJuly2018,ME,2018,July,12 month-ending,Methadone (T40.3),27,Maine,7/1/2018,3.3
OklahomaJuly2018,OK,2018,July,12 month-ending,Methadone (T40.3),25,Oklahoma,7/1/2018,3.3
South CarolinaJuly2018,SC,2018,July,12 month-ending,Methadone (T40.3),54,South Carolina,7/1/2018,3.3
UtahJune2017,UT,2017,June,12 month-ending,Methadone (T40.3),43,Utah,6/1/2017,3.3
WisconsinJune2017,WI,2017,June,12 month-ending,Methadone (T40.3),60,Wisconsin,6/1/2017,3.3
MaineJune2018,ME,2018,June,12 month-ending,Methadone (T40.3),31,Maine,6/1/2018,3.3
VermontMarch2016,VT,2016,March,12 month-ending,Methadone (T40.3),10,Vermont,3/1/2016,3.3
IowaMarch2017,IA,2017,March,12 month-ending,Methadone (T40.3),16,Iowa,3/1/2017,3.3
UtahMarch2017,UT,2017,March,12 month-ending,Methadone (T40.3),42,Utah,3/1/2017,3.3
VermontMay2016,VT,2016,May,12 month-ending,Methadone (T40.3),0,Vermont,5/1/2016,3.3
UtahMay2017,UT,2017,May,12 month-ending,Methadone (T40.3),40,Utah,5/1/2017,3.3
WisconsinMay2017,WI,2017,May,12 month-ending,Methadone (T40.3),63,Wisconsin,5/1/2017,3.3
UtahNovember2016,UT,2016,November,12 month-ending,Methadone (T40.3),48,Utah,11/1/2016,3.3
MaineNovember2018,ME,2018,November,12 month-ending,Methadone (T40.3),18,Maine,11/1/2018,3.3
South CarolinaNovember2018,SC,2018,November,12 month-ending,Methadone (T40.3),55,South Carolina,11/1/2018,3.3
HawaiiOctober2015,HI,2015,October,12 month-ending,Methadone (T40.3),0,Hawaii,10/1/2015,3.3
UtahOctober2016,UT,2016,October,12 month-ending,Methadone (T40.3),46,Utah,10/1/2016,3.3
MaineOctober2018,ME,2018,October,12 month-ending,Methadone (T40.3),20,Maine,10/1/2018,3.3
South CarolinaOctober2018,SC,2018,October,12 month-ending,Methadone (T40.3),54,South Carolina,10/1/2018,3.3
UtahSeptember2016,UT,2016,September,12 month-ending,Methadone (T40.3),43,Utah,9/1/2016,3.3
MaineSeptember2017,ME,2017,September,12 month-ending,Methadone (T40.3),38,Maine,9/1/2017,3.3
South DakotaSeptember2017,SD,2017,September,12 month-ending,Methadone (T40.3),0,South Dakota,9/1/2017,3.3
MassachusettsSeptember2018,MA,2018,September,12 month-ending,Methadone (T40.3),91,Massachusetts,9/1/2018,3.3
MaineSeptember2018,ME,2018,September,12 month-ending,Methadone (T40.3),22,Maine,9/1/2018,3.3
South CarolinaSeptember2018,SC,2018,September,12 month-ending,Methadone (T40.3),58,South Carolina,9/1/2018,3.3
HawaiiAugust2015,HI,2015,August,12 month-ending,Methadone (T40.3),0,Hawaii,8/1/2015,3.4
UtahAugust2016,UT,2016,August,12 month-ending,Methadone (T40.3),46,Utah,8/1/2016,3.4
VermontDecember2015,VT,2015,December,12 month-ending,Methadone (T40.3),0,Vermont,12/1/2015,3.4
VirginiaDecember2017,VA,2017,December,12 month-ending,Methadone (T40.3),79,Virginia,12/1/2017,3.4
South CarolinaDecember2018,SC,2018,December,12 month-ending,Methadone (T40.3),57,South Carolina,12/1/2018,3.4
TennesseeDecember2018,TN,2018,December,12 month-ending,Methadone (T40.3),67,Tennessee,12/1/2018,3.4
IowaJanuary2017,IA,2017,January,12 month-ending,Methadone (T40.3),15,Iowa,1/1/2017,3.4
South CarolinaJanuary2019,SC,2019,January,12 month-ending,Methadone (T40.3),61,South Carolina,1/1/2019,3.4
TennesseeJanuary2019,TN,2019,January,12 month-ending,Methadone (T40.3),67,Tennessee,1/1/2019,3.4
UtahJuly2016,UT,2016,July,12 month-ending,Methadone (T40.3),49,Utah,7/1/2016,3.4
MaineJuly2017,ME,2017,July,12 month-ending,Methadone (T40.3),37,Maine,7/1/2017,3.4
New HampshireJune2015,NH,2015,June,12 month-ending,Methadone (T40.3),25,New Hampshire,6/1/2015,3.4
MaineJune2017,ME,2017,June,12 month-ending,Methadone (T40.3),32,Maine,6/1/2017,3.4
MassachusettsJune2018,MA,2018,June,12 month-ending,Methadone (T40.3),85,Massachusetts,6/1/2018,3.4
OklahomaJune2018,OK,2018,June,12 month-ending,Methadone (T40.3),27,Oklahoma,6/1/2018,3.4
South CarolinaJune2018,SC,2018,June,12 month-ending,Methadone (T40.3),53,South Carolina,6/1/2018,3.4
WisconsinMarch2017,WI,2017,March,12 month-ending,Methadone (T40.3),60,Wisconsin,3/1/2017,3.4
MassachusettsMay2018,MA,2018,May,12 month-ending,Methadone (T40.3),79,Massachusetts,5/1/2018,3.4
South CarolinaMay2018,SC,2018,May,12 month-ending,Methadone (T40.3),51,South Carolina,5/1/2018,3.4
VermontNovember2015,VT,2015,November,12 month-ending,Methadone (T40.3),0,Vermont,11/1/2015,3.4
VirginiaNovember2017,VA,2017,November,12 month-ending,Methadone (T40.3),77,Virginia,11/1/2017,3.4
TennesseeNovember2018,TN,2018,November,12 month-ending,Methadone (T40.3),68,Tennessee,11/1/2018,3.4
VermontOctober2015,VT,2015,October,12 month-ending,Methadone (T40.3),0,Vermont,10/1/2015,3.4
TennesseeOctober2018,TN,2018,October,12 month-ending,Methadone (T40.3),70,Tennessee,10/1/2018,3.4
HawaiiSeptember2015,HI,2015,September,12 month-ending,Methadone (T40.3),0,Hawaii,9/1/2015,3.4
MaineApril2017,ME,2017,April,12 month-ending,Methadone (T40.3),37,Maine,4/1/2017,3.5
MassachusettsApril2018,MA,2018,April,12 month-ending,Methadone (T40.3),76,Massachusetts,4/1/2018,3.5
South CarolinaApril2018,SC,2018,April,12 month-ending,Methadone (T40.3),46,South Carolina,4/1/2018,3.5
VermontAugust2015,VT,2015,August,12 month-ending,Methadone (T40.3),0,Vermont,8/1/2015,3.5
TennesseeAugust2017,TN,2017,August,12 month-ending,Methadone (T40.3),64,Tennessee,8/1/2017,3.5
TennesseeAugust2018,TN,2018,August,12 month-ending,Methadone (T40.3),68,Tennessee,8/1/2018,3.5
IowaDecember2016,IA,2016,December,12 month-ending,Methadone (T40.3),13,Iowa,12/1/2016,3.5
TennesseeDecember2017,TN,2017,December,12 month-ending,Methadone (T40.3),68,Tennessee,12/1/2017,3.5
DelawareDecember2018,DE,2018,December,12 month-ending,Methadone (T40.3),24,Delaware,12/1/2018,3.5
MaineFebruary2017,ME,2017,February,12 month-ending,Methadone (T40.3),40,Maine,2/1/2017,3.5
WisconsinFebruary2017,WI,2017,February,12 month-ending,Methadone (T40.3),67,Wisconsin,2/1/2017,3.5
MassachusettsFebruary2018,MA,2018,February,12 month-ending,Methadone (T40.3),78,Massachusetts,2/1/2018,3.5
DelawareJanuary2019,DE,2019,January,12 month-ending,Methadone (T40.3),23,Delaware,1/1/2019,3.5
WyomingJanuary2019,WY,2019,January,12 month-ending,Methadone (T40.3),0,Wyoming,1/1/2019,3.5
HawaiiJuly2015,HI,2015,July,12 month-ending,Methadone (T40.3),0,Hawaii,7/1/2015,3.5
VermontJuly2015,VT,2015,July,12 month-ending,Methadone (T40.3),0,Vermont,7/1/2015,3.5
TennesseeJuly2017,TN,2017,July,12 month-ending,Methadone (T40.3),65,Tennessee,7/1/2017,3.5
TennesseeJuly2018,TN,2018,July,12 month-ending,Methadone (T40.3),65,Tennessee,7/1/2018,3.5
UtahJune2016,UT,2016,June,12 month-ending,Methadone (T40.3),51,Utah,6/1/2016,3.5
MaineMarch2017,ME,2017,March,12 month-ending,Methadone (T40.3),39,Maine,3/1/2017,3.5
MassachusettsMarch2018,MA,2018,March,12 month-ending,Methadone (T40.3),73,Massachusetts,3/1/2018,3.5
New HampshireMay2015,NH,2015,May,12 month-ending,Methadone (T40.3),27,New Hampshire,5/1/2015,3.5
UtahMay2016,UT,2016,May,12 month-ending,Methadone (T40.3),51,Utah,5/1/2016,3.5
MaineMay2017,ME,2017,May,12 month-ending,Methadone (T40.3),33,Maine,5/1/2017,3.5
OklahomaMay2018,OK,2018,May,12 month-ending,Methadone (T40.3),28,Oklahoma,5/1/2018,3.5
IowaNovember2016,IA,2016,November,12 month-ending,Methadone (T40.3),14,Iowa,11/1/2016,3.5
TennesseeNovember2017,TN,2017,November,12 month-ending,Methadone (T40.3),69,Tennessee,11/1/2017,3.5
DelawareNovember2018,DE,2018,November,12 month-ending,Methadone (T40.3),26,Delaware,11/1/2018,3.5
TennesseeOctober2017,TN,2017,October,12 month-ending,Methadone (T40.3),64,Tennessee,10/1/2017,3.5
VirginiaOctober2017,VA,2017,October,12 month-ending,Methadone (T40.3),74,Virginia,10/1/2017,3.5
VermontSeptember2015,VT,2015,September,12 month-ending,Methadone (T40.3),0,Vermont,9/1/2015,3.5
TennesseeSeptember2017,TN,2017,September,12 month-ending,Methadone (T40.3),64,Tennessee,9/1/2017,3.5
TennesseeSeptember2018,TN,2018,September,12 month-ending,Methadone (T40.3),70,Tennessee,9/1/2018,3.5
New HampshireApril2015,NH,2015,April,12 month-ending,Methadone (T40.3),30,New Hampshire,4/1/2015,3.6
UtahApril2015,UT,2015,April,12 month-ending,Methadone (T40.3),46,Utah,4/1/2015,3.6
VermontApril2015,VT,2015,April,12 month-ending,Methadone (T40.3),0,Vermont,4/1/2015,3.6
IowaApril2016,IA,2016,April,12 month-ending,Methadone (T40.3),0,Iowa,4/1/2016,3.6
UtahApril2016,UT,2016,April,12 month-ending,Methadone (T40.3),50,Utah,4/1/2016,3.6
OklahomaApril2018,OK,2018,April,12 month-ending,Methadone (T40.3),27,Oklahoma,4/1/2018,3.6
TennesseeApril2018,TN,2018,April,12 month-ending,Methadone (T40.3),60,Tennessee,4/1/2018,3.6
UtahAugust2015,UT,2015,August,12 month-ending,Methadone (T40.3),47,Utah,8/1/2015,3.6
VirginiaAugust2017,VA,2017,August,12 month-ending,Methadone (T40.3),72,Virginia,8/1/2017,3.6
UtahDecember2015,UT,2015,December,12 month-ending,Methadone (T40.3),44,Utah,12/1/2015,3.6
MaineDecember2016,ME,2016,December,12 month-ending,Methadone (T40.3),39,Maine,12/1/2016,3.6
MassachusettsDecember2017,MA,2017,December,12 month-ending,Methadone (T40.3),80,Massachusetts,12/1/2017,3.6
WyomingDecember2018,WY,2018,December,12 month-ending,Methadone (T40.3),0,Wyoming,12/1/2018,3.6
UtahFebruary2015,UT,2015,February,12 month-ending,Methadone (T40.3),46,Utah,2/1/2015,3.6
IowaFebruary2016,IA,2016,February,12 month-ending,Methadone (T40.3),20,Iowa,2/1/2016,3.6
UtahFebruary2016,UT,2016,February,12 month-ending,Methadone (T40.3),44,Utah,2/1/2016,3.6
TennesseeFebruary2018,TN,2018,February,12 month-ending,Methadone (T40.3),59,Tennessee,2/1/2018,3.6
UtahJanuary2015,UT,2015,January,12 month-ending,Methadone (T40.3),48,Utah,1/1/2015,3.6
UtahJanuary2016,UT,2016,January,12 month-ending,Methadone (T40.3),45,Utah,1/1/2016,3.6
MaineJanuary2017,ME,2017,January,12 month-ending,Methadone (T40.3),40,Maine,1/1/2017,3.6
WisconsinJanuary2017,WI,2017,January,12 month-ending,Methadone (T40.3),69,Wisconsin,1/1/2017,3.6
MassachusettsJanuary2018,MA,2018,January,12 month-ending,Methadone (T40.3),82,Massachusetts,1/1/2018,3.6
TennesseeJanuary2018,TN,2018,January,12 month-ending,Methadone (T40.3),63,Tennessee,1/1/2018,3.6
UtahJuly2015,UT,2015,July,12 month-ending,Methadone (T40.3),45,Utah,7/1/2015,3.6
HawaiiJune2015,HI,2015,June,12 month-ending,Methadone (T40.3),0,Hawaii,6/1/2015,3.6
UtahJune2015,UT,2015,June,12 month-ending,Methadone (T40.3),40,Utah,6/1/2015,3.6
VermontJune2015,VT,2015,June,12 month-ending,Methadone (T40.3),0,Vermont,6/1/2015,3.6
TennesseeJune2017,TN,2017,June,12 month-ending,Methadone (T40.3),72,Tennessee,6/1/2017,3.6
TennesseeJune2018,TN,2018,June,12 month-ending,Methadone (T40.3),63,Tennessee,6/1/2018,3.6
UtahMarch2015,UT,2015,March,12 month-ending,Methadone (T40.3),46,Utah,3/1/2015,3.6
IowaMarch2016,IA,2016,March,12 month-ending,Methadone (T40.3),0,Iowa,3/1/2016,3.6
UtahMarch2016,UT,2016,March,12 month-ending,Methadone (T40.3),45,Utah,3/1/2016,3.6
South CarolinaMarch2018,SC,2018,March,12 month-ending,Methadone (T40.3),44,South Carolina,3/1/2018,3.6
TennesseeMarch2018,TN,2018,March,12 month-ending,Methadone (T40.3),58,Tennessee,3/1/2018,3.6
UtahMay2015,UT,2015,May,12 month-ending,Methadone (T40.3),44,Utah,5/1/2015,3.6
VermontMay2015,VT,2015,May,12 month-ending,Methadone (T40.3),0,Vermont,5/1/2015,3.6
TennesseeMay2018,TN,2018,May,12 month-ending,Methadone (T40.3),63,Tennessee,5/1/2018,3.6
UtahNovember2015,UT,2015,November,12 month-ending,Methadone (T40.3),41,Utah,11/1/2015,3.6
MaineNovember2016,ME,2016,November,12 month-ending,Methadone (T40.3),34,Maine,11/1/2016,3.6
MassachusettsNovember2017,MA,2017,November,12 month-ending,Methadone (T40.3),82,Massachusetts,11/1/2017,3.6
UtahOctober2015,UT,2015,October,12 month-ending,Methadone (T40.3),45,Utah,10/1/2015,3.6
IowaOctober2016,IA,2016,October,12 month-ending,Methadone (T40.3),15,Iowa,10/1/2016,3.6
DelawareOctober2018,DE,2018,October,12 month-ending,Methadone (T40.3),23,Delaware,10/1/2018,3.6
UtahSeptember2015,UT,2015,September,12 month-ending,Methadone (T40.3),46,Utah,9/1/2015,3.6
IowaSeptember2016,IA,2016,September,12 month-ending,Methadone (T40.3),16,Iowa,9/1/2016,3.6
VirginiaSeptember2017,VA,2017,September,12 month-ending,Methadone (T40.3),75,Virginia,9/1/2017,3.6
DelawareSeptember2018,DE,2018,September,12 month-ending,Methadone (T40.3),22,Delaware,9/1/2018,3.6
IowaAugust2015,IA,2015,August,12 month-ending,Methadone (T40.3),19,Iowa,8/1/2015,3.7
IowaAugust2016,IA,2016,August,12 month-ending,Methadone (T40.3),21,Iowa,8/1/2016,3.7
MassachusettsAugust2016,MA,2016,August,12 month-ending,Methadone (T40.3),94,Massachusetts,8/1/2016,3.7
MaineAugust2016,ME,2016,August,12 month-ending,Methadone (T40.3),35,Maine,8/1/2016,3.7
MassachusettsAugust2017,MA,2017,August,12 month-ending,Methadone (T40.3),74,Massachusetts,8/1/2017,3.7
DelawareAugust2018,DE,2018,August,12 month-ending,Methadone (T40.3),22,Delaware,8/1/2018,3.7
IowaDecember2015,IA,2015,December,12 month-ending,Methadone (T40.3),24,Iowa,12/1/2015,3.7
WisconsinDecember2016,WI,2016,December,12 month-ending,Methadone (T40.3),69,Wisconsin,12/1/2016,3.7
Rhode IslandDecember2018,RI,2018,December,12 month-ending,Methadone (T40.3),30,Rhode Island,12/1/2018,3.7
New HampshireFebruary2015,NH,2015,February,12 month-ending,Methadone (T40.3),32,New Hampshire,2/1/2015,3.7
VermontFebruary2015,VT,2015,February,12 month-ending,Methadone (T40.3),0,Vermont,2/1/2015,3.7
IowaJanuary2016,IA,2016,January,12 month-ending,Methadone (T40.3),22,Iowa,1/1/2016,3.7
New JerseyJanuary2019,NJ,2019,January,12 month-ending,Methadone (T40.3),118,New Jersey,1/1/2019,3.7
Rhode IslandJanuary2019,RI,2019,January,12 month-ending,Methadone (T40.3),30,Rhode Island,1/1/2019,3.7
IowaJuly2015,IA,2015,July,12 month-ending,Methadone (T40.3),20,Iowa,7/1/2015,3.7
IowaJuly2016,IA,2016,July,12 month-ending,Methadone (T40.3),21,Iowa,7/1/2016,3.7
MassachusettsJuly2016,MA,2016,July,12 month-ending,Methadone (T40.3),95,Massachusetts,7/1/2016,3.7
VirginiaJuly2017,VA,2017,July,12 month-ending,Methadone (T40.3),69,Virginia,7/1/2017,3.7
DelawareJuly2018,DE,2018,July,12 month-ending,Methadone (T40.3),23,Delaware,7/1/2018,3.7
IowaJune2015,IA,2015,June,12 month-ending,Methadone (T40.3),18,Iowa,6/1/2015,3.7
IowaJune2016,IA,2016,June,12 month-ending,Methadone (T40.3),23,Iowa,6/1/2016,3.7
VirginiaJune2017,VA,2017,June,12 month-ending,Methadone (T40.3),65,Virginia,6/1/2017,3.7
New HampshireMarch2015,NH,2015,March,12 month-ending,Methadone (T40.3),32,New Hampshire,3/1/2015,3.7
VermontMarch2015,VT,2015,March,12 month-ending,Methadone (T40.3),0,Vermont,3/1/2015,3.7
OklahomaMarch2018,OK,2018,March,12 month-ending,Methadone (T40.3),27,Oklahoma,3/1/2018,3.7
HawaiiMay2015,HI,2015,May,12 month-ending,Methadone (T40.3),0,Hawaii,5/1/2015,3.7
IowaMay2016,IA,2016,May,12 month-ending,Methadone (T40.3),22,Iowa,5/1/2016,3.7
IowaNovember2015,IA,2015,November,12 month-ending,Methadone (T40.3),24,Iowa,11/1/2015,3.7
MassachusettsNovember2016,MA,2016,November,12 month-ending,Methadone (T40.3),91,Massachusetts,11/1/2016,3.7
WyomingNovember2018,WY,2018,November,12 month-ending,Methadone (T40.3),0,Wyoming,11/1/2018,3.7
IowaOctober2015,IA,2015,October,12 month-ending,Methadone (T40.3),21,Iowa,10/1/2015,3.7
MassachusettsOctober2016,MA,2016,October,12 month-ending,Methadone (T40.3),91,Massachusetts,10/1/2016,3.7
MaineOctober2016,ME,2016,October,12 month-ending,Methadone (T40.3),32,Maine,10/1/2016,3.7
MassachusettsOctober2017,MA,2017,October,12 month-ending,Methadone (T40.3),77,Massachusetts,10/1/2017,3.7
IowaSeptember2015,IA,2015,September,12 month-ending,Methadone (T40.3),22,Iowa,9/1/2015,3.7
MassachusettsSeptember2016,MA,2016,September,12 month-ending,Methadone (T40.3),90,Massachusetts,9/1/2016,3.7
MaineSeptember2016,ME,2016,September,12 month-ending,Methadone (T40.3),33,Maine,9/1/2016,3.7
MassachusettsSeptember2017,MA,2017,September,12 month-ending,Methadone (T40.3),77,Massachusetts,9/1/2017,3.7
HawaiiApril2015,HI,2015,April,12 month-ending,Methadone (T40.3),0,Hawaii,4/1/2015,3.8
IowaApril2015,IA,2015,April,12 month-ending,Methadone (T40.3),19,Iowa,4/1/2015,3.8
MaineApril2016,ME,2016,April,12 month-ending,Methadone (T40.3),32,Maine,4/1/2016,3.8
MassachusettsApril2017,MA,2017,April,12 month-ending,Methadone (T40.3),88,Massachusetts,4/1/2017,3.8
VirginiaApril2017,VA,2017,April,12 month-ending,Methadone (T40.3),68,Virginia,4/1/2017,3.8
GeorgiaAugust2018,GA,2018,August,12 month-ending,Methadone (T40.3),100,Georgia,8/1/2018,3.8
Rhode IslandAugust2018,RI,2018,August,12 month-ending,Methadone (T40.3),26,Rhode Island,8/1/2018,3.8
MassachusettsDecember2016,MA,2016,December,12 month-ending,Methadone (T40.3),93,Massachusetts,12/1/2016,3.8
GeorgiaDecember2018,GA,2018,December,12 month-ending,Methadone (T40.3),85,Georgia,12/1/2018,3.8
MarylandDecember2018,MD,2018,December,12 month-ending,Methadone (T40.3),189,Maryland,12/1/2018,3.8
New JerseyDecember2018,NJ,2018,December,12 month-ending,Methadone (T40.3),121,New Jersey,12/1/2018,3.8
MassachusettsFebruary2017,MA,2017,February,12 month-ending,Methadone (T40.3),90,Massachusetts,2/1/2017,3.8
OklahomaFebruary2018,OK,2018,February,12 month-ending,Methadone (T40.3),27,Oklahoma,2/1/2018,3.8
South CarolinaFebruary2018,SC,2018,February,12 month-ending,Methadone (T40.3),43,South Carolina,2/1/2018,3.8
New HampshireJanuary2015,NH,2015,January,12 month-ending,Methadone (T40.3),39,New Hampshire,1/1/2015,3.8
VermontJanuary2015,VT,2015,January,12 month-ending,Methadone (T40.3),0,Vermont,1/1/2015,3.8
MassachusettsJanuary2017,MA,2017,January,12 month-ending,Methadone (T40.3),93,Massachusetts,1/1/2017,3.8
ConnecticutJanuary2019,CT,2019,January,12 month-ending,Methadone (T40.3),76,Connecticut,1/1/2019,3.8
GeorgiaJanuary2019,GA,2019,January,12 month-ending,Methadone (T40.3),87,Georgia,1/1/2019,3.8
MarylandJanuary2019,MD,2019,January,12 month-ending,Methadone (T40.3),183,Maryland,1/1/2019,3.8
MaineJuly2016,ME,2016,July,12 month-ending,Methadone (T40.3),33,Maine,7/1/2016,3.8
MassachusettsJuly2017,MA,2017,July,12 month-ending,Methadone (T40.3),76,Massachusetts,7/1/2017,3.8
MassachusettsJune2016,MA,2016,June,12 month-ending,Methadone (T40.3),91,Massachusetts,6/1/2016,3.8
MaineJune2016,ME,2016,June,12 month-ending,Methadone (T40.3),35,Maine,6/1/2016,3.8
MassachusettsJune2017,MA,2017,June,12 month-ending,Methadone (T40.3),81,Massachusetts,6/1/2017,3.8
DelawareJune2018,DE,2018,June,12 month-ending,Methadone (T40.3),22,Delaware,6/1/2018,3.8
IowaMarch2015,IA,2015,March,12 month-ending,Methadone (T40.3),18,Iowa,3/1/2015,3.8
MassachusettsMarch2017,MA,2017,March,12 month-ending,Methadone (T40.3),93,Massachusetts,3/1/2017,3.8
IowaMay2015,IA,2015,May,12 month-ending,Methadone (T40.3),20,Iowa,5/1/2015,3.8
MaineMay2016,ME,2016,May,12 month-ending,Methadone (T40.3),34,Maine,5/1/2016,3.8
MassachusettsMay2017,MA,2017,May,12 month-ending,Methadone (T40.3),86,Massachusetts,5/1/2017,3.8
TennesseeMay2017,TN,2017,May,12 month-ending,Methadone (T40.3),82,Tennessee,5/1/2017,3.8
VirginiaMay2017,VA,2017,May,12 month-ending,Methadone (T40.3),69,Virginia,5/1/2017,3.8
WisconsinNovember2016,WI,2016,November,12 month-ending,Methadone (T40.3),70,Wisconsin,11/1/2016,3.8
GeorgiaNovember2018,GA,2018,November,12 month-ending,Methadone (T40.3),86,Georgia,11/1/2018,3.8
MarylandNovember2018,MD,2018,November,12 month-ending,Methadone (T40.3),198,Maryland,11/1/2018,3.8
New JerseyNovember2018,NJ,2018,November,12 month-ending,Methadone (T40.3),117,New Jersey,11/1/2018,3.8
Rhode IslandNovember2018,RI,2018,November,12 month-ending,Methadone (T40.3),28,Rhode Island,11/1/2018,3.8
GeorgiaOctober2018,GA,2018,October,12 month-ending,Methadone (T40.3),92,Georgia,10/1/2018,3.8
MarylandOctober2018,MD,2018,October,12 month-ending,Methadone (T40.3),198,Maryland,10/1/2018,3.8
New JerseyOctober2018,NJ,2018,October,12 month-ending,Methadone (T40.3),118,New Jersey,10/1/2018,3.8
Rhode IslandOctober2018,RI,2018,October,12 month-ending,Methadone (T40.3),27,Rhode Island,10/1/2018,3.8
WyomingOctober2018,WY,2018,October,12 month-ending,Methadone (T40.3),0,Wyoming,10/1/2018,3.8
GeorgiaSeptember2018,GA,2018,September,12 month-ending,Methadone (T40.3),91,Georgia,9/1/2018,3.8
MarylandSeptember2018,MD,2018,September,12 month-ending,Methadone (T40.3),202,Maryland,9/1/2018,3.8
New JerseySeptember2018,NJ,2018,September,12 month-ending,Methadone (T40.3),108,New Jersey,9/1/2018,3.8
Rhode IslandSeptember2018,RI,2018,September,12 month-ending,Methadone (T40.3),28,Rhode Island,9/1/2018,3.8
TennesseeApril2017,TN,2017,April,12 month-ending,Methadone (T40.3),88,Tennessee,4/1/2017,3.9
DelawareApril2018,DE,2018,April,12 month-ending,Methadone (T40.3),24,Delaware,4/1/2018,3.9
WyomingApril2018,WY,2018,April,12 month-ending,Methadone (T40.3),0,Wyoming,4/1/2018,3.9
WisconsinAugust2016,WI,2016,August,12 month-ending,Methadone (T40.3),83,Wisconsin,8/1/2016,3.9
MarylandAugust2018,MD,2018,August,12 month-ending,Methadone (T40.3),201,Maryland,8/1/2018,3.9
North CarolinaAugust2018,NC,2018,August,12 month-ending,Methadone (T40.3),74,North Carolina,8/1/2018,3.9
New JerseyAugust2018,NJ,2018,August,12 month-ending,Methadone (T40.3),107,New Jersey,8/1/2018,3.9
New YorkAugust2018,NY,2018,August,12 month-ending,Methadone (T40.3),107,New York,8/1/2018,3.9
WyomingAugust2018,WY,2018,August,12 month-ending,Methadone (T40.3),0,Wyoming,8/1/2018,3.9
OklahomaDecember2017,OK,2017,December,12 month-ending,Methadone (T40.3),30,Oklahoma,12/1/2017,3.9
ConnecticutDecember2018,CT,2018,December,12 month-ending,Methadone (T40.3),78,Connecticut,12/1/2018,3.9
HawaiiFebruary2015,HI,2015,February,12 month-ending,Methadone (T40.3),0,Hawaii,2/1/2015,3.9
IowaFebruary2015,IA,2015,February,12 month-ending,Methadone (T40.3),18,Iowa,2/1/2015,3.9
MaineFebruary2016,ME,2016,February,12 month-ending,Methadone (T40.3),32,Maine,2/1/2016,3.9
IowaJanuary2015,IA,2015,January,12 month-ending,Methadone (T40.3),18,Iowa,1/1/2015,3.9
WyomingJanuary2015,WY,2015,January,12 month-ending,Methadone (T40.3),0,Wyoming,1/1/2015,3.9
MaineJanuary2016,ME,2016,January,12 month-ending,Methadone (T40.3),34,Maine,1/1/2016,3.9
OklahomaJanuary2018,OK,2018,January,12 month-ending,Methadone (T40.3),31,Oklahoma,1/1/2018,3.9
South CarolinaJanuary2018,SC,2018,January,12 month-ending,Methadone (T40.3),42,South Carolina,1/1/2018,3.9
GeorgiaJuly2018,GA,2018,July,12 month-ending,Methadone (T40.3),99,Georgia,7/1/2018,3.9
MarylandJuly2018,MD,2018,July,12 month-ending,Methadone (T40.3),214,Maryland,7/1/2018,3.9
North CarolinaJuly2018,NC,2018,July,12 month-ending,Methadone (T40.3),81,North Carolina,7/1/2018,3.9
OregonJuly2018,OR,2018,July,12 month-ending,Methadone (T40.3),35,Oregon,7/1/2018,3.9
Rhode IslandJuly2018,RI,2018,July,12 month-ending,Methadone (T40.3),27,Rhode Island,7/1/2018,3.9
WyomingJuly2018,WY,2018,July,12 month-ending,Methadone (T40.3),0,Wyoming,7/1/2018,3.9
GeorgiaJune2018,GA,2018,June,12 month-ending,Methadone (T40.3),98,Georgia,6/1/2018,3.9
North CarolinaJune2018,NC,2018,June,12 month-ending,Methadone (T40.3),87,North Carolina,6/1/2018,3.9
OregonJune2018,OR,2018,June,12 month-ending,Methadone (T40.3),33,Oregon,6/1/2018,3.9
Rhode IslandJune2018,RI,2018,June,12 month-ending,Methadone (T40.3),28,Rhode Island,6/1/2018,3.9
WyomingJune2018,WY,2018,June,12 month-ending,Methadone (T40.3),0,Wyoming,6/1/2018,3.9
HawaiiMarch2015,HI,2015,March,12 month-ending,Methadone (T40.3),0,Hawaii,3/1/2015,3.9
MaineMarch2016,ME,2016,March,12 month-ending,Methadone (T40.3),33,Maine,3/1/2016,3.9
