KEY,state,year,month,period,indicator,data_value,state_name,Date,unemployment_rate
MaineOctober2018,ME,2018,October,12 month-ending,Heroin (T40.1),72,Maine,10/1/2018,3.3
MaineSeptember2018,ME,2018,September,12 month-ending,Heroin (T40.1),70,Maine,9/1/2018,3.3
MaineSeptember2017,ME,2017,September,12 month-ending,Heroin (T40.1),68,Maine,9/1/2017,3.3
MaineDecember2018,ME,2018,December,12 month-ending,Heroin (T40.1),67,Maine,12/1/2018,3.3
OklahomaJuly2018,OK,2018,July,12 month-ending,Heroin (T40.1),67,Oklahoma,7/1/2018,3.3
MaineAugust2017,ME,2017,August,12 month-ending,Heroin (T40.1),66,Maine,8/1/2017,3.3
IowaMarch2017,IA,2017,March,12 month-ending,Heroin (T40.1),53,Iowa,3/1/2017,3.3
VermontMay2016,VT,2016,May,12 month-ending,Heroin (T40.1),38,Vermont,5/1/2016,3.3
VermontApril2016,VT,2016,April,12 month-ending,Heroin (T40.1),36,Vermont,4/1/2016,3.3
VermontMarch2016,VT,2016,March,12 month-ending,Heroin (T40.1),35,Vermont,3/1/2016,3.3
VermontJanuary2016,VT,2016,January,12 month-ending,Heroin (T40.1),32,Vermont,1/1/2016,3.3
South DakotaAugust2017,SD,2017,August,12 month-ending,Heroin (T40.1),10,South Dakota,8/1/2017,3.3
South DakotaJanuary2015,SD,2015,January,12 month-ending,Heroin (T40.1),0,South Dakota,1/1/2015,3.3
HawaiiOctober2015,HI,2015,October,12 month-ending,Heroin (T40.1),0,Hawaii,10/1/2015,3.3
South DakotaSeptember2017,SD,2017,September,12 month-ending,Heroin (T40.1),0,South Dakota,9/1/2017,3.3
VirginiaDecember2017,VA,2017,December,12 month-ending,Heroin (T40.1),539,Virginia,12/1/2017,3.4
VirginiaNovember2017,VA,2017,November,12 month-ending,Heroin (T40.1),526,Virginia,11/1/2017,3.4
MassachusettsJune2018,MA,2018,June,12 month-ending,Heroin (T40.1),473,Massachusetts,6/1/2018,3.4
MassachusettsMay2018,MA,2018,May,12 month-ending,Heroin (T40.1),452,Massachusetts,5/1/2018,3.4
WisconsinMarch2017,WI,2017,March,12 month-ending,Heroin (T40.1),408,Wisconsin,3/1/2017,3.4
TennesseeJanuary2019,TN,2019,January,12 month-ending,Heroin (T40.1),373,Tennessee,1/1/2019,3.4
TennesseeNovember2018,TN,2018,November,12 month-ending,Heroin (T40.1),373,Tennessee,11/1/2018,3.4
TennesseeDecember2018,TN,2018,December,12 month-ending,Heroin (T40.1),367,Tennessee,12/1/2018,3.4
TennesseeOctober2018,TN,2018,October,12 month-ending,Heroin (T40.1),360,Tennessee,10/1/2018,3.4
South CarolinaJanuary2019,SC,2019,January,12 month-ending,Heroin (T40.1),169,South Carolina,1/1/2019,3.4
South CarolinaDecember2018,SC,2018,December,12 month-ending,Heroin (T40.1),168,South Carolina,12/1/2018,3.4
UtahAugust2016,UT,2016,August,12 month-ending,Heroin (T40.1),165,Utah,8/1/2016,3.4
UtahJuly2016,UT,2016,July,12 month-ending,Heroin (T40.1),164,Utah,7/1/2016,3.4
South CarolinaJune2018,SC,2018,June,12 month-ending,Heroin (T40.1),147,South Carolina,6/1/2018,3.4
South CarolinaMay2018,SC,2018,May,12 month-ending,Heroin (T40.1),147,South Carolina,5/1/2018,3.4
New HampshireJune2015,NH,2015,June,12 month-ending,Heroin (T40.1),99,New Hampshire,6/1/2015,3.4
MaineJune2017,ME,2017,June,12 month-ending,Heroin (T40.1),68,Maine,6/1/2017,3.4
OklahomaJune2018,OK,2018,June,12 month-ending,Heroin (T40.1),66,Oklahoma,6/1/2018,3.4
MaineJuly2017,ME,2017,July,12 month-ending,Heroin (T40.1),64,Maine,7/1/2017,3.4
IowaJanuary2017,IA,2017,January,12 month-ending,Heroin (T40.1),52,Iowa,1/1/2017,3.4
VermontNovember2015,VT,2015,November,12 month-ending,Heroin (T40.1),32,Vermont,11/1/2015,3.4
VermontDecember2015,VT,2015,December,12 month-ending,Heroin (T40.1),31,Vermont,12/1/2015,3.4
VermontOctober2015,VT,2015,October,12 month-ending,Heroin (T40.1),31,Vermont,10/1/2015,3.4
HawaiiAugust2015,HI,2015,August,12 month-ending,Heroin (T40.1),0,Hawaii,8/1/2015,3.4
HawaiiSeptember2015,HI,2015,September,12 month-ending,Heroin (T40.1),0,Hawaii,9/1/2015,3.4
VirginiaOctober2017,VA,2017,October,12 month-ending,Heroin (T40.1),530,Virginia,10/1/2017,3.5
MassachusettsMarch2018,MA,2018,March,12 month-ending,Heroin (T40.1),443,Massachusetts,3/1/2018,3.5
MassachusettsApril2018,MA,2018,April,12 month-ending,Heroin (T40.1),441,Massachusetts,4/1/2018,3.5
TennesseeSeptember2018,TN,2018,September,12 month-ending,Heroin (T40.1),346,Tennessee,9/1/2018,3.5
TennesseeAugust2018,TN,2018,August,12 month-ending,Heroin (T40.1),337,Tennessee,8/1/2018,3.5
TennesseeJuly2018,TN,2018,July,12 month-ending,Heroin (T40.1),325,Tennessee,7/1/2018,3.5
TennesseeDecember2017,TN,2017,December,12 month-ending,Heroin (T40.1),304,Tennessee,12/1/2017,3.5
TennesseeSeptember2017,TN,2017,September,12 month-ending,Heroin (T40.1),298,Tennessee,9/1/2017,3.5
TennesseeJuly2017,TN,2017,July,12 month-ending,Heroin (T40.1),296,Tennessee,7/1/2017,3.5
TennesseeAugust2017,TN,2017,August,12 month-ending,Heroin (T40.1),292,Tennessee,8/1/2017,3.5
TennesseeOctober2017,TN,2017,October,12 month-ending,Heroin (T40.1),291,Tennessee,10/1/2017,3.5
TennesseeNovember2017,TN,2017,November,12 month-ending,Heroin (T40.1),285,Tennessee,11/1/2017,3.5
South CarolinaApril2018,SC,2018,April,12 month-ending,Heroin (T40.1),159,South Carolina,4/1/2018,3.5
UtahMay2016,UT,2016,May,12 month-ending,Heroin (T40.1),155,Utah,5/1/2016,3.5
UtahJune2016,UT,2016,June,12 month-ending,Heroin (T40.1),153,Utah,6/1/2016,3.5
DelawareNovember2018,DE,2018,November,12 month-ending,Heroin (T40.1),151,Delaware,11/1/2018,3.5
DelawareDecember2018,DE,2018,December,12 month-ending,Heroin (T40.1),147,Delaware,12/1/2018,3.5
DelawareJanuary2019,DE,2019,January,12 month-ending,Heroin (T40.1),147,Delaware,1/1/2019,3.5
New HampshireMay2015,NH,2015,May,12 month-ending,Heroin (T40.1),100,New Hampshire,5/1/2015,3.5
MaineMay2017,ME,2017,May,12 month-ending,Heroin (T40.1),66,Maine,5/1/2017,3.5
OklahomaMay2018,OK,2018,May,12 month-ending,Heroin (T40.1),66,Oklahoma,5/1/2018,3.5
MaineApril2017,ME,2017,April,12 month-ending,Heroin (T40.1),65,Maine,4/1/2017,3.5
MaineMarch2017,ME,2017,March,12 month-ending,Heroin (T40.1),62,Maine,3/1/2017,3.5
IowaDecember2016,IA,2016,December,12 month-ending,Heroin (T40.1),44,Iowa,12/1/2016,3.5
IowaNovember2016,IA,2016,November,12 month-ending,Heroin (T40.1),42,Iowa,11/1/2016,3.5
VermontAugust2015,VT,2015,August,12 month-ending,Heroin (T40.1),35,Vermont,8/1/2015,3.5
VermontSeptember2015,VT,2015,September,12 month-ending,Heroin (T40.1),35,Vermont,9/1/2015,3.5
VermontJuly2015,VT,2015,July,12 month-ending,Heroin (T40.1),33,Vermont,7/1/2015,3.5
WyomingJanuary2019,WY,2019,January,12 month-ending,Heroin (T40.1),0,Wyoming,1/1/2019,3.5
HawaiiJuly2015,HI,2015,July,12 month-ending,Heroin (T40.1),0,Hawaii,7/1/2015,3.5
VirginiaSeptember2017,VA,2017,September,12 month-ending,Heroin (T40.1),534,Virginia,9/1/2017,3.6
VirginiaAugust2017,VA,2017,August,12 month-ending,Heroin (T40.1),524,Virginia,8/1/2017,3.6
MassachusettsNovember2017,MA,2017,November,12 month-ending,Heroin (T40.1),467,Massachusetts,11/1/2017,3.6
MassachusettsDecember2017,MA,2017,December,12 month-ending,Heroin (T40.1),460,Massachusetts,12/1/2017,3.6
MassachusettsJanuary2018,MA,2018,January,12 month-ending,Heroin (T40.1),451,Massachusetts,1/1/2018,3.6
WisconsinJanuary2017,WI,2017,January,12 month-ending,Heroin (T40.1),403,Wisconsin,1/1/2017,3.6
TennesseeApril2018,TN,2018,April,12 month-ending,Heroin (T40.1),331,Tennessee,4/1/2018,3.6
TennesseeMay2018,TN,2018,May,12 month-ending,Heroin (T40.1),330,Tennessee,5/1/2018,3.6
TennesseeJune2018,TN,2018,June,12 month-ending,Heroin (T40.1),327,Tennessee,6/1/2018,3.6
TennesseeMarch2018,TN,2018,March,12 month-ending,Heroin (T40.1),326,Tennessee,3/1/2018,3.6
TennesseeJanuary2018,TN,2018,January,12 month-ending,Heroin (T40.1),300,Tennessee,1/1/2018,3.6
TennesseeJune2017,TN,2017,June,12 month-ending,Heroin (T40.1),296,Tennessee,6/1/2017,3.6
South CarolinaMarch2018,SC,2018,March,12 month-ending,Heroin (T40.1),155,South Carolina,3/1/2018,3.6
UtahApril2016,UT,2016,April,12 month-ending,Heroin (T40.1),152,Utah,4/1/2016,3.6
UtahMarch2016,UT,2016,March,12 month-ending,Heroin (T40.1),146,Utah,3/1/2016,3.6
DelawareOctober2018,DE,2018,October,12 month-ending,Heroin (T40.1),142,Delaware,10/1/2018,3.6
DelawareSeptember2018,DE,2018,September,12 month-ending,Heroin (T40.1),138,Delaware,9/1/2018,3.6
UtahNovember2015,UT,2015,November,12 month-ending,Heroin (T40.1),132,Utah,11/1/2015,3.6
UtahOctober2015,UT,2015,October,12 month-ending,Heroin (T40.1),131,Utah,10/1/2015,3.6
UtahJanuary2016,UT,2016,January,12 month-ending,Heroin (T40.1),130,Utah,1/1/2016,3.6
UtahDecember2015,UT,2015,December,12 month-ending,Heroin (T40.1),128,Utah,12/1/2015,3.6
UtahSeptember2015,UT,2015,September,12 month-ending,Heroin (T40.1),128,Utah,9/1/2015,3.6
UtahAugust2015,UT,2015,August,12 month-ending,Heroin (T40.1),119,Utah,8/1/2015,3.6
UtahJuly2015,UT,2015,July,12 month-ending,Heroin (T40.1),116,Utah,7/1/2015,3.6
UtahJune2015,UT,2015,June,12 month-ending,Heroin (T40.1),116,Utah,6/1/2015,3.6
UtahJanuary2015,UT,2015,January,12 month-ending,Heroin (T40.1),114,Utah,1/1/2015,3.6
UtahMarch2015,UT,2015,March,12 month-ending,Heroin (T40.1),114,Utah,3/1/2015,3.6
UtahMay2015,UT,2015,May,12 month-ending,Heroin (T40.1),112,Utah,5/1/2015,3.6
UtahApril2015,UT,2015,April,12 month-ending,Heroin (T40.1),110,Utah,4/1/2015,3.6
New HampshireApril2015,NH,2015,April,12 month-ending,Heroin (T40.1),106,New Hampshire,4/1/2015,3.6
MaineJanuary2017,ME,2017,January,12 month-ending,Heroin (T40.1),60,Maine,1/1/2017,3.6
OklahomaApril2018,OK,2018,April,12 month-ending,Heroin (T40.1),55,Oklahoma,4/1/2018,3.6
MaineDecember2016,ME,2016,December,12 month-ending,Heroin (T40.1),54,Maine,12/1/2016,3.6
MaineNovember2016,ME,2016,November,12 month-ending,Heroin (T40.1),52,Maine,11/1/2016,3.6
IowaOctober2016,IA,2016,October,12 month-ending,Heroin (T40.1),37,Iowa,10/1/2016,3.6
IowaSeptember2016,IA,2016,September,12 month-ending,Heroin (T40.1),37,Iowa,9/1/2016,3.6
VermontMay2015,VT,2015,May,12 month-ending,Heroin (T40.1),32,Vermont,5/1/2015,3.6
VermontApril2015,VT,2015,April,12 month-ending,Heroin (T40.1),31,Vermont,4/1/2015,3.6
VermontJune2015,VT,2015,June,12 month-ending,Heroin (T40.1),31,Vermont,6/1/2015,3.6
IowaApril2016,IA,2016,April,12 month-ending,Heroin (T40.1),0,Iowa,4/1/2016,3.6
WyomingDecember2018,WY,2018,December,12 month-ending,Heroin (T40.1),0,Wyoming,12/1/2018,3.6
HawaiiJune2015,HI,2015,June,12 month-ending,Heroin (T40.1),0,Hawaii,6/1/2015,3.6
IowaMarch2016,IA,2016,March,12 month-ending,Heroin (T40.1),0,Iowa,3/1/2016,3.6
New JerseyJanuary2019,NJ,2019,January,12 month-ending,Heroin (T40.1),1251,New Jersey,1/1/2019,3.7
MassachusettsJuly2016,MA,2016,July,12 month-ending,Heroin (T40.1),687,Massachusetts,7/1/2016,3.7
MassachusettsAugust2016,MA,2016,August,12 month-ending,Heroin (T40.1),681,Massachusetts,8/1/2016,3.7
MassachusettsSeptember2016,MA,2016,September,12 month-ending,Heroin (T40.1),675,Massachusetts,9/1/2016,3.7
MassachusettsOctober2016,MA,2016,October,12 month-ending,Heroin (T40.1),646,Massachusetts,10/1/2016,3.7
MassachusettsNovember2016,MA,2016,November,12 month-ending,Heroin (T40.1),627,Massachusetts,11/1/2016,3.7
MassachusettsAugust2017,MA,2017,August,12 month-ending,Heroin (T40.1),506,Massachusetts,8/1/2017,3.7
VirginiaJuly2017,VA,2017,July,12 month-ending,Heroin (T40.1),506,Virginia,7/1/2017,3.7
MassachusettsSeptember2017,MA,2017,September,12 month-ending,Heroin (T40.1),490,Massachusetts,9/1/2017,3.7
VirginiaJune2017,VA,2017,June,12 month-ending,Heroin (T40.1),483,Virginia,6/1/2017,3.7
MassachusettsOctober2017,MA,2017,October,12 month-ending,Heroin (T40.1),474,Massachusetts,10/1/2017,3.7
WisconsinDecember2016,WI,2016,December,12 month-ending,Heroin (T40.1),388,Wisconsin,12/1/2016,3.7
DelawareJuly2018,DE,2018,July,12 month-ending,Heroin (T40.1),144,Delaware,7/1/2018,3.7
DelawareAugust2018,DE,2018,August,12 month-ending,Heroin (T40.1),142,Delaware,8/1/2018,3.7
New HampshireMarch2015,NH,2015,March,12 month-ending,Heroin (T40.1),100,New Hampshire,3/1/2015,3.7
MaineAugust2016,ME,2016,August,12 month-ending,Heroin (T40.1),59,Maine,8/1/2016,3.7
OklahomaMarch2018,OK,2018,March,12 month-ending,Heroin (T40.1),57,Oklahoma,3/1/2018,3.7
MaineSeptember2016,ME,2016,September,12 month-ending,Heroin (T40.1),56,Maine,9/1/2016,3.7
MaineOctober2016,ME,2016,October,12 month-ending,Heroin (T40.1),51,Maine,10/1/2016,3.7
IowaDecember2015,IA,2015,December,12 month-ending,Heroin (T40.1),43,Iowa,12/1/2015,3.7
IowaNovember2015,IA,2015,November,12 month-ending,Heroin (T40.1),42,Iowa,11/1/2015,3.7
IowaMay2016,IA,2016,May,12 month-ending,Heroin (T40.1),41,Iowa,5/1/2016,3.7
IowaJanuary2016,IA,2016,January,12 month-ending,Heroin (T40.1),40,Iowa,1/1/2016,3.7
IowaOctober2015,IA,2015,October,12 month-ending,Heroin (T40.1),40,Iowa,10/1/2015,3.7
IowaJuly2016,IA,2016,July,12 month-ending,Heroin (T40.1),38,Iowa,7/1/2016,3.7
IowaJune2016,IA,2016,June,12 month-ending,Heroin (T40.1),38,Iowa,6/1/2016,3.7
IowaAugust2015,IA,2015,August,12 month-ending,Heroin (T40.1),36,Iowa,8/1/2015,3.7
IowaSeptember2015,IA,2015,September,12 month-ending,Heroin (T40.1),36,Iowa,9/1/2015,3.7
IowaAugust2016,IA,2016,August,12 month-ending,Heroin (T40.1),35,Iowa,8/1/2016,3.7
IowaJune2015,IA,2015,June,12 month-ending,Heroin (T40.1),34,Iowa,6/1/2015,3.7
IowaJuly2015,IA,2015,July,12 month-ending,Heroin (T40.1),33,Iowa,7/1/2015,3.7
VermontMarch2015,VT,2015,March,12 month-ending,Heroin (T40.1),29,Vermont,3/1/2015,3.7
Rhode IslandDecember2018,RI,2018,December,12 month-ending,Heroin (T40.1),20,Rhode Island,12/1/2018,3.7
Rhode IslandJanuary2019,RI,2019,January,12 month-ending,Heroin (T40.1),20,Rhode Island,1/1/2019,3.7
HawaiiMay2015,HI,2015,May,12 month-ending,Heroin (T40.1),0,Hawaii,5/1/2015,3.7
WyomingNovember2018,WY,2018,November,12 month-ending,Heroin (T40.1),0,Wyoming,11/1/2018,3.7
New JerseyDecember2018,NJ,2018,December,12 month-ending,Heroin (T40.1),1287,New Jersey,12/1/2018,3.8
New JerseyNovember2018,NJ,2018,November,12 month-ending,Heroin (T40.1),1274,New Jersey,11/1/2018,3.8
New JerseyOctober2018,NJ,2018,October,12 month-ending,Heroin (T40.1),1250,New Jersey,10/1/2018,3.8
New JerseySeptember2018,NJ,2018,September,12 month-ending,Heroin (T40.1),1199,New Jersey,9/1/2018,3.8
MassachusettsJune2016,MA,2016,June,12 month-ending,Heroin (T40.1),683,Massachusetts,6/1/2016,3.8
MassachusettsDecember2016,MA,2016,December,12 month-ending,Heroin (T40.1),620,Massachusetts,12/1/2016,3.8
MassachusettsJanuary2017,MA,2017,January,12 month-ending,Heroin (T40.1),607,Massachusetts,1/1/2017,3.8
MassachusettsMarch2017,MA,2017,March,12 month-ending,Heroin (T40.1),566,Massachusetts,3/1/2017,3.8
MassachusettsApril2017,MA,2017,April,12 month-ending,Heroin (T40.1),557,Massachusetts,4/1/2017,3.8
MassachusettsMay2017,MA,2017,May,12 month-ending,Heroin (T40.1),534,Massachusetts,5/1/2017,3.8
MassachusettsJune2017,MA,2017,June,12 month-ending,Heroin (T40.1),523,Massachusetts,6/1/2017,3.8
MassachusettsJuly2017,MA,2017,July,12 month-ending,Heroin (T40.1),516,Massachusetts,7/1/2017,3.8
VirginiaMay2017,VA,2017,May,12 month-ending,Heroin (T40.1),464,Virginia,5/1/2017,3.8
VirginiaApril2017,VA,2017,April,12 month-ending,Heroin (T40.1),460,Virginia,4/1/2017,3.8
MarylandSeptember2018,MD,2018,September,12 month-ending,Heroin (T40.1),395,Maryland,9/1/2018,3.8
WisconsinNovember2016,WI,2016,November,12 month-ending,Heroin (T40.1),381,Wisconsin,11/1/2016,3.8
MarylandOctober2018,MD,2018,October,12 month-ending,Heroin (T40.1),376,Maryland,10/1/2018,3.8
MarylandNovember2018,MD,2018,November,12 month-ending,Heroin (T40.1),362,Maryland,11/1/2018,3.8
MarylandDecember2018,MD,2018,December,12 month-ending,Heroin (T40.1),359,Maryland,12/1/2018,3.8
MarylandJanuary2019,MD,2019,January,12 month-ending,Heroin (T40.1),354,Maryland,1/1/2019,3.8
ConnecticutJanuary2019,CT,2019,January,12 month-ending,Heroin (T40.1),345,Connecticut,1/1/2019,3.8
GeorgiaDecember2018,GA,2018,December,12 month-ending,Heroin (T40.1),312,Georgia,12/1/2018,3.8
GeorgiaOctober2018,GA,2018,October,12 month-ending,Heroin (T40.1),308,Georgia,10/1/2018,3.8
GeorgiaNovember2018,GA,2018,November,12 month-ending,Heroin (T40.1),307,Georgia,11/1/2018,3.8
GeorgiaSeptember2018,GA,2018,September,12 month-ending,Heroin (T40.1),305,Georgia,9/1/2018,3.8
GeorgiaJanuary2019,GA,2019,January,12 month-ending,Heroin (T40.1),299,Georgia,1/1/2019,3.8
TennesseeMay2017,TN,2017,May,12 month-ending,Heroin (T40.1),298,Tennessee,5/1/2017,3.8
GeorgiaAugust2018,GA,2018,August,12 month-ending,Heroin (T40.1),283,Georgia,8/1/2018,3.8
DelawareJune2018,DE,2018,June,12 month-ending,Heroin (T40.1),151,Delaware,6/1/2018,3.8
New HampshireJanuary2015,NH,2015,January,12 month-ending,Heroin (T40.1),97,New Hampshire,1/1/2015,3.8
MaineJuly2016,ME,2016,July,12 month-ending,Heroin (T40.1),57,Maine,7/1/2016,3.8
MaineJune2016,ME,2016,June,12 month-ending,Heroin (T40.1),54,Maine,6/1/2016,3.8
MaineMay2016,ME,2016,May,12 month-ending,Heroin (T40.1),52,Maine,5/1/2016,3.8
MaineApril2016,ME,2016,April,12 month-ending,Heroin (T40.1),50,Maine,4/1/2016,3.8
IowaMarch2015,IA,2015,March,12 month-ending,Heroin (T40.1),36,Iowa,3/1/2015,3.8
IowaMay2015,IA,2015,May,12 month-ending,Heroin (T40.1),35,Iowa,5/1/2015,3.8
IowaApril2015,IA,2015,April,12 month-ending,Heroin (T40.1),32,Iowa,4/1/2015,3.8
VermontJanuary2015,VT,2015,January,12 month-ending,Heroin (T40.1),31,Vermont,1/1/2015,3.8
Rhode IslandNovember2018,RI,2018,November,12 month-ending,Heroin (T40.1),18,Rhode Island,11/1/2018,3.8
Rhode IslandOctober2018,RI,2018,October,12 month-ending,Heroin (T40.1),15,Rhode Island,10/1/2018,3.8
Rhode IslandAugust2018,RI,2018,August,12 month-ending,Heroin (T40.1),13,Rhode Island,8/1/2018,3.8
Rhode IslandSeptember2018,RI,2018,September,12 month-ending,Heroin (T40.1),13,Rhode Island,9/1/2018,3.8
HawaiiApril2015,HI,2015,April,12 month-ending,Heroin (T40.1),0,Hawaii,4/1/2015,3.8
WyomingOctober2018,WY,2018,October,12 month-ending,Heroin (T40.1),0,Wyoming,10/1/2018,3.8
New JerseyAugust2018,NJ,2018,August,12 month-ending,Heroin (T40.1),1175,New Jersey,8/1/2018,3.9
MassachusettsMay2016,MA,2016,May,12 month-ending,Heroin (T40.1),681,Massachusetts,5/1/2016,3.9
New YorkAugust2018,NY,2018,August,12 month-ending,Heroin (T40.1),647,New York,8/1/2018,3.9
New YorkOctober2018,NY,2018,October,12 month-ending,Heroin (T40.1),643,New York,10/1/2018,3.9
New YorkSeptember2018,NY,2018,September,12 month-ending,Heroin (T40.1),638,New York,9/1/2018,3.9
North CarolinaNovember2018,NC,2018,November,12 month-ending,Heroin (T40.1),619,North Carolina,11/1/2018,3.9
North CarolinaOctober2018,NC,2018,October,12 month-ending,Heroin (T40.1),604,North Carolina,10/1/2018,3.9
North CarolinaSeptember2018,NC,2018,September,12 month-ending,Heroin (T40.1),580,North Carolina,9/1/2018,3.9
North CarolinaAugust2018,NC,2018,August,12 month-ending,Heroin (T40.1),566,North Carolina,8/1/2018,3.9
North CarolinaJuly2018,NC,2018,July,12 month-ending,Heroin (T40.1),551,North Carolina,7/1/2018,3.9
North CarolinaJune2018,NC,2018,June,12 month-ending,Heroin (T40.1),542,North Carolina,6/1/2018,3.9
VirginiaMarch2017,VA,2017,March,12 month-ending,Heroin (T40.1),456,Virginia,3/1/2017,3.9
MarylandJuly2018,MD,2018,July,12 month-ending,Heroin (T40.1),421,Maryland,7/1/2018,3.9
MarylandAugust2018,MD,2018,August,12 month-ending,Heroin (T40.1),417,Maryland,8/1/2018,3.9
WisconsinOctober2016,WI,2016,October,12 month-ending,Heroin (T40.1),372,Wisconsin,10/1/2016,3.9
WisconsinSeptember2016,WI,2016,September,12 month-ending,Heroin (T40.1),359,Wisconsin,9/1/2016,3.9
ConnecticutOctober2018,CT,2018,October,12 month-ending,Heroin (T40.1),353,Connecticut,10/1/2018,3.9
WisconsinAugust2016,WI,2016,August,12 month-ending,Heroin (T40.1),352,Wisconsin,8/1/2016,3.9
ConnecticutNovember2018,CT,2018,November,12 month-ending,Heroin (T40.1),346,Connecticut,11/1/2018,3.9
ConnecticutDecember2018,CT,2018,December,12 month-ending,Heroin (T40.1),342,Connecticut,12/1/2018,3.9
TennesseeApril2017,TN,2017,April,12 month-ending,Heroin (T40.1),286,Tennessee,4/1/2017,3.9
GeorgiaJuly2018,GA,2018,July,12 month-ending,Heroin (T40.1),272,Georgia,7/1/2018,3.9
GeorgiaJune2018,GA,2018,June,12 month-ending,Heroin (T40.1),255,Georgia,6/1/2018,3.9
OregonJuly2018,OR,2018,July,12 month-ending,Heroin (T40.1),160,Oregon,7/1/2018,3.9
OregonJune2018,OR,2018,June,12 month-ending,Heroin (T40.1),155,Oregon,6/1/2018,3.9
DelawareMay2018,DE,2018,May,12 month-ending,Heroin (T40.1),146,Delaware,5/1/2018,3.9
DelawareApril2018,DE,2018,April,12 month-ending,Heroin (T40.1),143,Delaware,4/1/2018,3.9
South CarolinaJanuary2018,SC,2018,January,12 month-ending,Heroin (T40.1),143,South Carolina,1/1/2018,3.9
OklahomaDecember2017,OK,2017,December,12 month-ending,Heroin (T40.1),60,Oklahoma,12/1/2017,3.9
OklahomaJanuary2018,OK,2018,January,12 month-ending,Heroin (T40.1),59,Oklahoma,1/1/2018,3.9
MaineJanuary2016,ME,2016,January,12 month-ending,Heroin (T40.1),49,Maine,1/1/2016,3.9
MaineMarch2016,ME,2016,March,12 month-ending,Heroin (T40.1),49,Maine,3/1/2016,3.9
IowaJanuary2015,IA,2015,January,12 month-ending,Heroin (T40.1),35,Iowa,1/1/2015,3.9
Rhode IslandJuly2018,RI,2018,July,12 month-ending,Heroin (T40.1),12,Rhode Island,7/1/2018,3.9
Rhode IslandJune2018,RI,2018,June,12 month-ending,Heroin (T40.1),12,Rhode Island,6/1/2018,3.9
WyomingApril2018,WY,2018,April,12 month-ending,Heroin (T40.1),0,Wyoming,4/1/2018,3.9
WyomingAugust2018,WY,2018,August,12 month-ending,Heroin (T40.1),0,Wyoming,8/1/2018,3.9
WyomingJanuary2015,WY,2015,January,12 month-ending,Heroin (T40.1),0,Wyoming,1/1/2015,3.9
WyomingJuly2018,WY,2018,July,12 month-ending,Heroin (T40.1),0,Wyoming,7/1/2018,3.9
WyomingJune2018,WY,2018,June,12 month-ending,Heroin (T40.1),0,Wyoming,6/1/2018,3.9
HawaiiMarch2015,HI,2015,March,12 month-ending,Heroin (T40.1),0,Hawaii,3/1/2015,3.9
WyomingMarch2018,WY,2018,March,12 month-ending,Heroin (T40.1),0,Wyoming,3/1/2018,3.9
WyomingMay2018,WY,2018,May,12 month-ending,Heroin (T40.1),0,Wyoming,5/1/2018,3.9
WyomingSeptember2018,WY,2018,September,12 month-ending,Heroin (T40.1),0,Wyoming,9/1/2018,3.9
New JerseyJuly2018,NJ,2018,July,12 month-ending,Heroin (T40.1),1147,New Jersey,7/1/2018,4
MassachusettsApril2016,MA,2016,April,12 month-ending,Heroin (T40.1),674,Massachusetts,4/1/2016,4
New YorkDecember2018,NY,2018,December,12 month-ending,Heroin (T40.1),662,New York,12/1/2018,4
New YorkJuly2018,NY,2018,July,12 month-ending,Heroin (T40.1),662,New York,7/1/2018,4
New YorkNovember2018,NY,2018,November,12 month-ending,Heroin (T40.1),660,New York,11/1/2018,4
North CarolinaJanuary2019,NC,2019,January,12 month-ending,Heroin (T40.1),619,North Carolina,1/1/2019,4
North CarolinaDecember2018,NC,2018,December,12 month-ending,Heroin (T40.1),616,North Carolina,12/1/2018,4
New YorkJanuary2019,NY,2019,January,12 month-ending,Heroin (T40.1),614,New York,1/1/2019,4
North CarolinaMay2018,NC,2018,May,12 month-ending,Heroin (T40.1),517,North Carolina,5/1/2018,4
North CarolinaApril2018,NC,2018,April,12 month-ending,Heroin (T40.1),509,North Carolina,4/1/2018,4
VirginiaJanuary2017,VA,2017,January,12 month-ending,Heroin (T40.1),454,Virginia,1/1/2017,4
MarylandMay2018,MD,2018,May,12 month-ending,Heroin (T40.1),445,Maryland,5/1/2018,4
MarylandJune2018,MD,2018,June,12 month-ending,Heroin (T40.1),429,Maryland,6/1/2018,4
VirginiaApril2016,VA,2016,April,12 month-ending,Heroin (T40.1),379,Virginia,4/1/2016,4
VirginiaMarch2016,VA,2016,March,12 month-ending,Heroin (T40.1),374,Virginia,3/1/2016,4
ConnecticutAugust2018,CT,2018,August,12 month-ending,Heroin (T40.1),365,Connecticut,8/1/2018,4
ConnecticutSeptember2018,CT,2018,September,12 month-ending,Heroin (T40.1),358,Connecticut,9/1/2018,4
WisconsinJuly2016,WI,2016,July,12 month-ending,Heroin (T40.1),332,Wisconsin,7/1/2016,4
WisconsinJune2016,WI,2016,June,12 month-ending,Heroin (T40.1),315,Wisconsin,6/1/2016,4
GeorgiaMay2018,GA,2018,May,12 month-ending,Heroin (T40.1),265,Georgia,5/1/2018,4
OregonAugust2018,OR,2018,August,12 month-ending,Heroin (T40.1),163,Oregon,8/1/2018,4
OregonSeptember2018,OR,2018,September,12 month-ending,Heroin (T40.1),158,Oregon,9/1/2018,4
